2024-07-31 20:25:49,20,25,49,938,1.852600,295,			   3.328857,2.416992,139.883423,6.168823,4.432983,114.268799,-0.373535,-0.653687,-144.832764,			   -0.083984,0.116699,1.005859, -0.121582,0.107422,1.004395,			   -0.659180,-1.115112,-0.653687,-1.966553,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,90,1.858880,296,			   3.268433,2.307129,139.866943,6.157837,4.323120,114.312744,-0.390015,-0.774536,-144.843750,			   -0.048340,0.123047,1.011719, -0.085449,0.109375,1.014160,			   -0.626221,-1.060181,-0.593262,-1.966553,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,284,1.865160,297,			   3.224487,2.290649,139.899902,6.135864,4.312134,114.373169,-0.411987,-0.780029,-144.838257,			   -0.029785,0.121582,1.013184, -0.065918,0.110840,1.015625,			   -0.675659,-1.054688,-0.631714,-1.999512,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,459,1.871440,298,			   3.295898,2.318115,139.949341,6.196289,4.312134,114.461060,-0.329590,-0.774536,-144.843750,			   -0.039063,0.122559,1.007813, -0.073730,0.112305,1.009766,			   -0.659180,-1.021729,-0.631714,-1.944580,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,586,1.877720,299,			   3.295898,2.318115,139.949341,6.196289,4.312134,114.461060,-0.329590,-0.774536,-144.843750,			   -0.039063,0.122559,1.007813, -0.073730,0.112305,1.009766,			   -0.521851,-0.873413,-0.477905,-1.790771,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,692,1.884000,300,			   3.422241,2.186279,139.954834,6.328125,4.169312,114.587402,-0.164795,-0.917358,-144.783325,			   -0.024902,0.124023,1.003418, -0.060547,0.114258,1.006836,			   -0.521851,-0.873413,-0.477905,-1.790771,			   0,0,0,0,			   0.000000,0.000000,10.100000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,811,1.890280,301,			   3.433228,2.307129,139.998779,6.454468,4.301147,114.691772,0.038452,-0.791016,-144.876709,			   -0.042969,0.122559,1.007813, -0.079590,0.113281,1.008301,			   -0.582275,-0.955811,-0.582275,-1.884155,			   0,0,0,0,			   0.000000,0.000000,10.100000,9.800000,30.100000,
2024-07-31 20:25:50,20,25,50,943,1.896560,302,			   3.433228,2.307129,139.998779,6.454468,4.301147,114.691772,0.038452,-0.791016,-144.876709,			   -0.042969,0.122559,1.007813, -0.079590,0.113281,1.008301,			   -0.582275,-0.955811,-0.582275,-1.884155,			   0,0,0,0,			   0.000000,0.000000,10.100000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,53,1.902840,303,			   3.378296,2.125854,139.965820,6.514893,4.125366,114.801636,0.153809,-0.972290,-144.871216,			   -0.055176,0.111816,1.009277, -0.089844,0.108398,1.011230,			   -0.362549,-0.736084,-0.384521,-1.691895,			   0,0,0,0,			   0.000000,0.000000,9.600000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,219,1.909120,304,			   3.290405,2.252197,140.020752,6.481934,4.262695,114.862061,0.164795,-0.834961,-144.959106,			   -0.048828,0.121094,1.006836, -0.087402,0.115723,1.006836,			   -0.549316,-0.906372,-0.549316,-1.867676,			   0,0,0,0,			   0.000000,0.000000,9.600000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,530,1.915400,305,			   3.251953,2.367554,140.004272,6.487427,4.378052,114.862061,0.208740,-0.714111,-145.096436,			   -0.034180,0.124512,1.006348, -0.068848,0.119141,1.007813,			   -0.714111,-1.071167,-0.703125,-2.070923,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,704,1.921680,306,			   3.273926,2.296143,139.982300,6.514893,4.306641,114.884033,0.225220,-0.785522,-145.118408,			   -0.030762,0.125488,1.009766, -0.071289,0.118652,1.012207,			   -0.653687,-1.010742,-0.626221,-2.005005,			   0,0,0,0,			   0.000000,0.000000,10.000000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,825,1.927960,307,			   3.345337,2.147827,139.949341,6.564331,4.163818,114.906006,0.258179,-0.933838,-145.107422,			   -0.015625,0.122070,1.005859, -0.053223,0.118164,1.007813,			   -0.532837,-0.878906,-0.488892,-1.900635,			   0,0,0,0,			   0.000000,0.000000,9.500000,9.800000,30.100000,
2024-07-31 20:25:51,20,25,51,927,1.934240,308,			   3.345337,2.147827,139.949341,6.564331,4.163818,114.906006,0.258179,-0.933838,-145.107422,			   -0.015625,0.122070,1.005859, -0.053223,0.118164,1.007813,			   -0.532837,-0.878906,-0.488892,-1.900635,			   0,0,0,0,			   0.000000,0.000000,9.500000,9.800000,30.100000,
2024-07-31 20:25:52,20,25,52,8,1.940520,309,			   3.378296,2.032471,139.916382,6.580811,4.053955,114.938965,0.263672,-1.060181,-145.118408,			   -0.045410,0.125488,1.011719, -0.079590,0.118652,1.010742,			   -0.379028,-0.697632,-0.357056,-1.730347,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.200000,30.100000,
2024-07-31 20:25:52,20,25,52,78,1.946800,310,			   3.378296,2.032471,139.916382,6.580811,4.053955,114.938965,0.263672,-1.060181,-145.118408,			   -0.045410,0.125488,1.011719, -0.079590,0.118652,1.010742,			   -0.379028,-0.697632,-0.357056,-1.730347,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.200000,30.100000,
2024-07-31 20:25:52,20,25,52,161,1.953080,311,			   3.378296,2.032471,139.916382,6.580811,4.053955,114.938965,0.263672,-1.060181,-145.118408,			   -0.045410,0.125488,1.011719, -0.079590,0.118652,1.010742,			   -0.379028,-0.697632,-0.357056,-1.730347,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.200000,30.100000,
2024-07-31 20:25:52,20,25,52,252,1.959360,312,			   3.295898,1.966553,139.998779,6.553345,4.004517,114.977417,0.346069,-1.120605,-145.184326,			   -0.039063,0.114258,1.016602, -0.073730,0.105957,1.019043,			   -0.428467,-0.620728,-0.329590,-1.719360,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.200000,30.100000,
2024-07-31 20:25:52,20,25,52,343,1.965640,313,			   3.295898,1.966553,139.998779,6.553345,4.004517,114.977417,0.346069,-1.120605,-145.184326,			   -0.039063,0.114258,1.016602, -0.073730,0.105957,1.019043,			   -0.428467,-0.620728,-0.329590,-1.719360,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.200000,30.100000,
2024-07-31 20:25:52,20,25,52,427,1.971920,314,			   3.345337,1.713867,140.020752,6.635742,3.768311,115.076294,0.472412,-1.373291,-145.101929,			   -0.020020,0.120117,0.996094, -0.058594,0.117676,1.003418,			   -0.197754,-0.296631,-0.170288,-1.483154,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.100000,30.100000,
2024-07-31 20:25:52,20,25,52,515,1.978200,315,			   3.345337,1.713867,140.020752,6.635742,3.768311,115.076294,0.472412,-1.373291,-145.101929,			   -0.020020,0.120117,0.996094, -0.058594,0.117676,1.003418,			   -0.197754,-0.296631,-0.170288,-1.483154,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.100000,30.100000,
2024-07-31 20:25:52,20,25,52,557,1.984480,316,			   3.345337,1.713867,140.020752,6.635742,3.768311,115.076294,0.472412,-1.373291,-145.101929,			   -0.020020,0.120117,0.996094, -0.058594,0.117676,1.003418,			   -0.197754,-0.296631,-0.170288,-1.483154,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.100000,30.100000,
2024-07-31 20:25:52,20,25,52,640,1.990760,317,			   3.455200,1.796265,140.042725,6.729126,3.861694,115.120239,0.604248,-1.301880,-145.222778,			   -0.046875,0.111816,1.017090, -0.082520,0.111816,1.018066,			   -0.170288,-0.274658,-0.241699,-1.549072,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.100000,30.100000,
2024-07-31 20:25:52,20,25,52,755,1.997040,318,			   3.455200,1.796265,140.042725,6.729126,3.861694,115.120239,0.604248,-1.301880,-145.222778,			   -0.046875,0.111816,1.017090, -0.082520,0.111816,1.018066,			   -0.170288,-0.274658,-0.241699,-1.549072,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.100000,30.100000,
2024-07-31 20:25:53,20,25,53,409,2.003320,319,			   3.565063,2.120361,140.377808,6.795044,4.202271,115.455322,0.554810,-0.961304,-145.349121,			   -0.024414,0.125488,1.004883, -0.061035,0.120117,1.005371,			   -0.406494,-0.395508,-0.384521,-1.741333,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.400000,30.100000,
2024-07-31 20:25:53,20,25,53,551,2.009600,320,			   3.581543,1.911621,140.295410,6.806030,3.988037,115.488281,0.532837,-1.170044,-145.305176,			   -0.009766,0.123047,1.008789, -0.045898,0.119141,1.010742,			   -0.406494,-0.395508,-0.384521,-1.741333,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.900000,30.100000,
2024-07-31 20:25:53,20,25,53,663,2.015880,321,			   3.625488,1.823730,140.267944,6.855469,3.889160,115.499268,0.604248,-1.274414,-145.299683,			   -0.029297,0.124023,1.011719, -0.068359,0.122070,1.012695,			   -0.225220,-0.159302,-0.203247,-1.538086,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.900000,30.100000,
2024-07-31 20:25:53,20,25,53,769,2.022160,322,			   3.625488,1.823730,140.267944,6.855469,3.889160,115.499268,0.604248,-1.274414,-145.299683,			   -0.029297,0.124023,1.011719, -0.068359,0.122070,1.012695,			   -0.164795,-0.082397,-0.137329,-1.461182,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.900000,30.100000,
2024-07-31 20:25:53,20,25,53,953,2.028440,323,			   3.619995,1.829224,140.223999,6.849976,3.883667,115.466309,0.615234,-1.279907,-145.393066,			   -0.056641,0.121582,1.011719, -0.088867,0.114746,1.009766,			   -0.164795,-0.082397,-0.137329,-1.461182,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.900000,30.100000,
2024-07-31 20:25:54,20,25,54,306,2.034720,324,			   3.383789,2.070923,140.317383,6.668701,4.108887,115.455322,0.554810,-1.032715,-145.546875,			   -0.043945,0.123047,1.007813, -0.081055,0.119141,1.008789,			   -0.395508,-0.395508,-0.384521,-1.763306,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:54,20,25,54,492,2.041000,325,			   3.312378,1.950073,140.289917,6.613770,3.982544,115.477295,0.549316,-1.142578,-145.519409,			   -0.028809,0.121582,1.007813, -0.063965,0.120605,1.008301,			   -0.274658,-0.241699,-0.269165,-1.620483,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:54,20,25,54,608,2.047280,326,			   3.262939,1.763306,140.251465,6.575317,3.790283,115.510254,0.527344,-1.301880,-145.464478,			   -0.013672,0.122070,1.009766, -0.049805,0.119629,1.011719,			   -0.109863,-0.016479,-0.093384,-1.395264,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:54,20,25,54,737,2.053560,327,			   3.262939,1.763306,140.251465,6.575317,3.790283,115.510254,0.527344,-1.301880,-145.464478,			   -0.013672,0.122070,1.009766, -0.049805,0.119629,1.011719,			   -0.109863,-0.016479,-0.093384,-1.395264,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:54,20,25,54,818,2.059840,328,			   3.306885,1.702881,140.245972,6.646729,3.729858,115.532227,0.692139,-1.356812,-145.486450,			   -0.033203,0.122070,1.008301, -0.069824,0.118164,1.010254,			   0.021973,0.120850,0.032959,-1.290894,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:54,20,25,54,909,2.066120,329,			   3.306885,1.702881,140.245972,6.646729,3.729858,115.532227,0.692139,-1.356812,-145.486450,			   -0.033203,0.122070,1.008301, -0.069824,0.118164,1.010254,			   0.021973,0.120850,0.032959,-1.290894,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,29,2.072400,330,			   3.306885,1.873169,140.251465,6.630249,3.894653,115.504761,0.686646,-1.175537,-145.640259,			   -0.031250,0.122559,1.011719, -0.067871,0.117676,1.014648,			   -0.120850,-0.065918,-0.159302,-1.505127,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,160,2.078680,331,			   3.306885,1.873169,140.251465,6.630249,3.894653,115.504761,0.686646,-1.175537,-145.640259,			   -0.031250,0.122559,1.011719, -0.067871,0.117676,1.014648,			   -0.120850,-0.065918,-0.159302,-1.505127,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,258,2.084960,332,			   3.257446,1.845703,140.278931,6.569824,3.861694,115.559692,0.615234,-1.192017,-145.656738,			   -0.040527,0.112793,1.008789, -0.077637,0.111328,1.009766,			   -0.082397,-0.054932,-0.131836,-1.461182,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,367,2.091240,333,			   3.257446,1.845703,140.278931,6.569824,3.861694,115.559692,0.615234,-1.192017,-145.656738,			   -0.040527,0.112793,1.008789, -0.077637,0.111328,1.009766,			   -0.120850,-0.021973,-0.104370,-1.395264,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,462,2.097520,334,			   3.229980,1.785278,140.355835,6.558838,3.801270,115.647583,0.593262,-1.241455,-145.640259,			   -0.023438,0.121582,1.005371, -0.060547,0.118652,1.005371,			   -0.120850,-0.021973,-0.104370,-1.395264,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,566,2.103800,335,			   3.229980,1.785278,140.355835,6.558838,3.801270,115.647583,0.593262,-1.241455,-145.640259,			   -0.023438,0.121582,1.005371, -0.060547,0.118652,1.005371,			   -0.120850,-0.021973,-0.104370,-1.395264,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:55,20,25,55,648,2.110080,336,			   3.339844,1.730347,140.377808,6.679688,3.751831,115.735474,0.736084,-1.296387,-145.673218,			   -0.026367,0.125488,1.005859, -0.066895,0.121582,1.009766,			   0.005493,0.093384,0.000000,-1.323853,			   0,0,0,0,			   0.000000,0.000000,10.000000,11.000000,30.100000,
2024-07-31 20:25:55,20,25,55,742,2.116360,337,			   3.339844,1.730347,140.377808,6.679688,3.751831,115.735474,0.736084,-1.296387,-145.673218,			   -0.026367,0.125488,1.005859, -0.066895,0.121582,1.009766,			   0.005493,0.093384,0.000000,-1.323853,			   0,0,0,0,			   0.000000,0.000000,10.000000,11.000000,30.100000,
2024-07-31 20:25:55,20,25,55,886,2.122640,338,			   3.394775,1.768799,140.350342,6.707153,3.768311,115.757446,0.697632,-1.268921,-145.777588,			   -0.050293,0.124023,1.014160, -0.086914,0.116699,1.014160,			   0.054932,0.120850,0.005493,-1.312866,			   0,0,0,0,			   0.000000,0.000000,9.600000,11.000000,30.100000,
2024-07-31 20:25:55,20,25,55,905,2.128920,339,			   3.394775,1.768799,140.350342,6.707153,3.768311,115.757446,0.697632,-1.268921,-145.777588,			   -0.050293,0.124023,1.014160, -0.086914,0.116699,1.014160,			   0.054932,0.120850,0.005493,-1.312866,			   0,0,0,0,			   0.000000,0.000000,9.600000,11.000000,30.100000,
2024-07-31 20:25:56,20,25,56,37,2.135200,340,			   3.339844,2.005005,140.531616,6.652222,4.004517,115.889282,0.642700,-1.021729,-145.887451,			   -0.053223,0.118164,1.006348, -0.089844,0.114258,1.010254,			   -0.241699,-0.197754,-0.274658,-1.593018,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.200000,30.100000,
2024-07-31 20:25:56,20,25,56,584,2.141480,341,			   3.438721,2.076416,140.652466,6.740112,4.086914,116.092529,0.681152,-0.966797,-146.002808,			   -0.033203,0.124023,1.005859, -0.069336,0.122070,1.006348,			   -0.340576,-0.313110,-0.302124,-1.642456,			   0,0,0,0,			   0.000000,0.000000,10.100000,10.200000,30.100000,
2024-07-31 20:25:56,20,25,56,915,2.147760,342,			   3.532104,1.933594,140.663452,6.817017,3.955078,116.246338,0.697632,-1.142578,-146.052246,			   -0.028809,0.125488,1.004883, -0.064941,0.122559,1.005859,			   -0.258179,-0.236206,-0.181274,-1.532593,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,53,2.154040,343,			   3.576050,1.768799,140.635986,6.866455,3.795776,116.301270,0.714111,-1.318359,-146.052246,			   -0.006836,0.128906,1.005371, -0.043457,0.125000,1.007813,			   -0.115356,-0.098877,-0.021973,-1.367798,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,126,2.160320,344,			   3.576050,1.768799,140.635986,6.866455,3.795776,116.301270,0.714111,-1.318359,-146.052246,			   -0.006836,0.128906,1.005371, -0.043457,0.125000,1.007813,			   -0.115356,-0.098877,-0.021973,-1.367798,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,207,2.166600,345,			   3.647461,1.516113,140.504150,6.937866,3.537598,116.345215,0.719604,-1.587524,-146.063232,			   -0.027832,0.138672,1.010742, -0.062012,0.133789,1.011719,			   0.203247,0.219727,0.291138,-1.032715,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,266,2.172880,346,			   3.647461,1.516113,140.504150,6.937866,3.537598,116.345215,0.719604,-1.587524,-146.063232,			   -0.027832,0.138672,1.010742, -0.062012,0.133789,1.011719,			   0.203247,0.219727,0.291138,-1.032715,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,337,2.179160,347,			   3.647461,1.516113,140.504150,6.937866,3.537598,116.345215,0.719604,-1.587524,-146.063232,			   -0.027832,0.138672,1.010742, -0.062012,0.133789,1.011719,			   0.203247,0.219727,0.291138,-1.032715,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.100000,30.100000,
2024-07-31 20:25:57,20,25,57,437,2.185440,348,			   3.652954,1.691895,140.756836,6.937866,3.707886,116.531982,0.664673,-1.406250,-146.063232,			   -0.049805,0.125488,1.001953, -0.081055,0.128906,1.000488,			   0.038452,0.005493,0.087891,-1.170044,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:57,20,25,57,579,2.191720,349,			   3.652954,1.691895,140.756836,6.937866,3.707886,116.531982,0.664673,-1.406250,-146.063232,			   -0.049805,0.125488,1.001953, -0.081055,0.128906,1.000488,			   0.038452,0.005493,0.087891,-1.170044,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:57,20,25,57,772,2.198000,350,			   3.779297,1.878662,140.916138,7.064209,3.905640,116.685791,0.796509,-1.230469,-146.167603,			   -0.029297,0.131836,1.002930, -0.066406,0.129883,1.005859,			   -0.153809,-0.241699,-0.131836,-1.444702,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.500000,30.100000,
2024-07-31 20:25:57,20,25,57,901,2.204280,351,			   3.812256,1.911621,140.932617,7.097168,3.933105,116.757202,0.807495,-1.197510,-146.250000,			   -0.030273,0.130371,1.004395, -0.065918,0.128418,1.011230,			   -0.186768,-0.274658,-0.164795,-1.477661,			   0,0,0,0,			   0.000000,0.000000,10.500000,10.100000,30.100000,
2024-07-31 20:25:58,20,25,58,12,2.210560,352,			   3.872681,1.724854,140.861206,7.146606,3.740845,116.806641,0.774536,-1.384277,-146.260986,			   -0.025391,0.143555,1.008301, -0.058594,0.135254,1.007813,			   0.016479,-0.043945,0.032959,-1.252441,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.100000,30.100000,
2024-07-31 20:25:58,20,25,58,111,2.216840,353,			   3.872681,1.724854,140.861206,7.146606,3.740845,116.806641,0.774536,-1.384277,-146.260986,			   -0.025391,0.143555,1.008301, -0.058594,0.135254,1.007813,			   0.016479,-0.043945,0.032959,-1.252441,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.100000,30.100000,
2024-07-31 20:25:58,20,25,58,268,2.223120,354,			   3.795776,1.972046,140.982056,7.097168,3.955078,116.878052,0.752563,-1.137085,-146.398315,			   -0.029785,0.131348,0.999023, -0.068848,0.124512,1.001953,			   -0.208740,-0.368042,-0.219727,-1.532593,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.900000,30.100000,
2024-07-31 20:25:58,20,25,58,614,2.229400,355,			   3.757324,1.878662,141.026001,7.069702,3.867188,117.015381,0.752563,-1.230469,-146.447754,			   -0.024902,0.129883,1.005859, -0.060547,0.128418,1.007324,			   -0.164795,-0.252686,-0.137329,-1.400757,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:58,20,25,58,716,2.235680,356,			   3.757324,1.878662,141.026001,7.069702,3.867188,117.015381,0.752563,-1.230469,-146.447754,			   -0.024902,0.129883,1.005859, -0.060547,0.128418,1.007324,			   -0.164795,-0.252686,-0.137329,-1.400757,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:58,20,25,58,829,2.241960,357,			   3.779297,1.763306,140.982056,7.080688,3.773804,117.026367,0.818481,-1.329346,-146.513672,			   -0.023438,0.129395,1.006836, -0.061035,0.127441,1.007324,			   -0.005493,-0.087891,0.016479,-1.257935,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:58,20,25,58,941,2.248240,358,			   3.779297,1.763306,140.982056,7.080688,3.773804,117.026367,0.818481,-1.329346,-146.513672,			   -0.023438,0.129395,1.006836, -0.061035,0.127441,1.007324,			   -0.005493,-0.087891,0.016479,-1.257935,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,39,2.254520,359,			   3.834229,1.724854,140.905151,7.080688,3.740845,116.993408,0.758057,-1.362305,-146.618042,			   -0.025879,0.131348,1.009766, -0.061523,0.128418,1.010742,			   0.076904,0.000000,0.087891,-1.181030,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,128,2.260800,360,			   3.834229,1.724854,140.905151,7.080688,3.740845,116.993408,0.758057,-1.362305,-146.618042,			   -0.025879,0.131348,1.009766, -0.061523,0.128418,1.010742,			   0.076904,0.000000,0.087891,-1.181030,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,209,2.267080,361,			   3.834229,1.856689,140.960083,7.053223,3.867188,117.026367,0.681152,-1.219482,-146.722412,			   -0.055176,0.122559,1.009277, -0.091309,0.120117,1.010254,			   0.000000,-0.137329,-0.038452,-1.301880,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,340,2.273360,362,			   3.834229,1.856689,140.960083,7.053223,3.867188,117.026367,0.681152,-1.219482,-146.722412,			   -0.055176,0.122559,1.009277, -0.091309,0.120117,1.010254,			   0.000000,-0.137329,-0.038452,-1.301880,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,575,2.279640,363,			   3.839722,2.010498,141.102905,7.064209,4.031982,117.103271,0.697632,-1.065674,-146.799316,			   -0.039063,0.129883,1.005371, -0.074707,0.124512,1.006836,			   -0.285645,-0.390015,-0.274658,-1.538086,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.500000,30.100000,
2024-07-31 20:25:59,20,25,59,747,2.285920,364,			   3.949585,2.065430,141.157837,7.152100,4.097900,117.163696,0.785522,-1.010742,-146.876221,			   -0.048340,0.128418,1.009277, -0.084961,0.125000,1.010742,			   -0.285645,-0.390015,-0.274658,-1.538086,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.400000,30.100000,
2024-07-31 20:26:00,20,26,0,531,2.292200,365,			   3.894653,2.048950,141.223755,7.157593,4.081421,117.306519,0.878906,-1.071167,-146.975098,			   -0.044922,0.127441,1.003906, -0.079102,0.127930,1.002930,			   -0.335083,-0.422974,-0.225220,-1.576538,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:00,20,26,0,683,2.298480,366,			   3.900146,1.845703,141.163330,7.168579,3.883667,117.312012,0.889893,-1.279907,-146.931152,			   -0.017578,0.128418,1.007324, -0.050781,0.126465,1.004883,			   -0.192261,-0.252686,-0.043945,-1.389771,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:00,20,26,0,775,2.304760,367,			   3.900146,1.845703,141.163330,7.168579,3.883667,117.312012,0.889893,-1.279907,-146.931152,			   -0.017578,0.128418,1.007324, -0.050781,0.126465,1.004883,			   0.043945,-0.010986,0.192261,-1.126099,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:00,20,26,0,866,2.311040,368,			   3.905640,1.631470,141.091919,7.185059,3.663940,117.350464,0.922852,-1.499634,-146.876221,			   -0.015625,0.132324,1.008301, -0.049316,0.130859,1.004883,			   0.043945,-0.010986,0.192261,-1.126099,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:00,20,26,0,928,2.317320,369,			   3.905640,1.631470,141.091919,7.185059,3.663940,117.350464,0.922852,-1.499634,-146.876221,			   -0.015625,0.132324,1.008301, -0.049316,0.130859,1.004883,			   0.043945,-0.010986,0.192261,-1.126099,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:01,20,26,1,4,2.323600,370,			   3.905640,1.631470,141.091919,7.185059,3.663940,117.350464,0.922852,-1.499634,-146.876221,			   -0.015625,0.132324,1.008301, -0.049316,0.130859,1.004883,			   0.109863,0.071411,0.285645,-1.005249,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.000000,30.100000,
2024-07-31 20:26:01,20,26,1,94,2.329880,371,			   3.872681,1.532593,141.201782,7.146606,3.576050,117.427368,0.900879,-1.593018,-146.771851,			   -0.015625,0.132324,1.003418, -0.049805,0.129883,1.002930,			   0.109863,0.071411,0.285645,-1.005249,			   0,0,0,0,			   0.000000,0.000000,10.100000,10.000000,30.100000,
2024-07-31 20:26:01,20,26,1,161,2.336160,372,			   3.872681,1.532593,141.201782,7.146606,3.576050,117.427368,0.900879,-1.593018,-146.771851,			   -0.015625,0.132324,1.003418, -0.049805,0.129883,1.002930,			   0.109863,0.071411,0.285645,-1.005249,			   0,0,0,0,			   0.000000,0.000000,10.100000,10.000000,30.100000,
2024-07-31 20:26:01,20,26,1,217,2.342440,373,			   3.944092,1.664429,141.240234,7.201538,3.724365,117.421875,1.010742,-1.461182,-146.892700,			   -0.018555,0.125000,1.000977, -0.056152,0.125977,1.003906,			   0.010986,-0.049438,0.192261,-1.186523,			   0,0,0,0,			   0.000000,0.000000,10.100000,10.500000,30.100000,
2024-07-31 20:26:01,20,26,1,299,2.348720,374,			   3.944092,1.664429,141.240234,7.201538,3.724365,117.421875,1.010742,-1.461182,-146.892700,			   -0.018555,0.125000,1.000977, -0.056152,0.125977,1.003906,			   0.010986,-0.049438,0.192261,-1.186523,			   0,0,0,0,			   0.000000,0.000000,10.100000,10.500000,30.100000,
